Time,Duty_cycle,Velocity_current,Acceleration_current,Brake_enabled,Motor1_ADC_Voltage_mV,Load_ADC_Voltage_mV
15.308,5.00,94.63,-0.07,0,18,17
15.332,5.00,94.49,-0.10,0,21,17
15.356,5.00,93.52,-0.23,0,20,17
15.380,5.00,94.62,0.13,0,18,17
15.404,5.00,94.84,0.14,0,23,17
15.428,5.00,95.67,0.31,0,20,17
15.452,5.00,95.45,0.20,0,17,17
15.476,5.00,94.35,-0.06,0,19,17
15.500,5.00,93.40,-0.27,0,21,17
15.524,5.00,93.89,0.04,0,20,17
15.548,5.00,94.47,0.21,0,17,17
15.572,5.00,95.45,0.40,0,21,17
15.596,5.00,96.76,0.60,0,18,17
15.620,5.00,96.26,0.34,0,18,17
15.644,5.00,95.39,-0.03,0,19,17
15.668,5.00,92.91,-0.59,0,24,17
15.692,5.00,92.12,-0.57,0,21,17
15.716,5.00,93.81,0.07,0,19,17
15.740,5.00,95.11,0.42,0,21,17
15.764,5.00,94.96,0.22,0,18,17
15.788,5.00,94.29,0.03,0,19,17
15.812,5.00,92.53,-0.38,0,23,17
15.836,5.00,92.73,-0.20,0,22,17
15.860,5.00,93.05,-0.01,0,18,17
15.884,5.00,94.69,0.42,0,18,17
15.908,5.00,94.57,0.26,0,18,17
15.932,5.00,96.60,0.71,0,18,17
15.956,5.00,98.04,0.80,0,17,17
15.980,5.00,96.38,0.17,0,20,17
16.004,5.00,91.44,-0.90,0,23,17
16.028,5.00,92.75,-0.31,0,20,17
16.052,5.00,94.47,0.23,0,18,17
16.076,5.00,96.85,0.76,0,18,17
16.100,5.00,96.01,0.36,0,18,17
16.124,5.00,95.97,0.25,0,18,17
16.148,5.00,95.49,0.11,0,20,17
16.172,5.00,94.80,-0.08,0,20,17
16.196,5.00,95.31,0.14,0,18,17
16.220,5.00,95.47,0.18,0,19,17
16.244,5.00,96.56,0.35,0,18,17
16.268,5.00,97.03,0.39,0,18,17
16.292,5.00,96.87,0.27,0,17,17
16.316,5.00,94.12,-0.48,0,18,17
16.340,5.00,92.57,-0.67,0,24,17
16.364,5.00,93.60,-0.11,0,19,17
16.388,5.00,94.87,0.25,0,21,17
16.412,5.00,94.22,0.03,0,18,17
16.436,5.00,94.42,0.06,0,18,17
16.460,5.00,94.49,0.08,0,18,17
16.484,5.00,93.56,-0.11,0,21,17
16.508,5.00,91.74,-0.51,0,22,17
16.532,5.00,93.11,-0.00,0,18,17
16.556,5.00,95.02,0.48,0,19,17
16.580,5.00,95.49,0.47,0,21,17
16.604,5.00,95.07,0.20,0,17,17
16.628,5.00,95.95,0.37,0,18,17
16.652,5.00,95.26,0.10,0,20,17
16.676,5.00,93.53,-0.22,0,19,17
16.700,5.00,93.86,-0.05,0,18,17
16.724,5.00,95.92,0.45,0,18,17
16.748,5.00,96.23,0.43,0,20,17
16.772,5.00,95.43,0.12,0,17,17
16.796,5.00,95.24,0.07,0,20,17
16.820,5.00,94.11,-0.20,0,22,17
16.844,5.00,92.33,-0.48,0,19,17
16.868,5.00,93.60,0.00,0,19,17
16.892,5.00,94.25,0.18,0,17,17
16.916,5.00,94.56,0.18,0,18,17
16.940,5.00,94.70,0.21,0,17,17
16.964,5.00,94.59,0.14,0,18,17
16.988,5.00,93.55,-0.15,0,22,17
17.012,5.00,90.88,-0.71,0,22,17
17.036,5.00,93.14,0.09,0,20,17
17.060,5.00,94.46,0.42,0,20,17
17.084,5.00,95.71,0.61,0,18,17
17.108,5.00,94.17,0.08,0,17,17
17.132,5.00,95.13,0.30,0,21,17
17.156,5.00,93.38,-0.19,0,21,17
17.180,5.00,92.53,-0.32,0,18,17
17.204,5.00,91.92,-0.29,0,21,17
17.228,5.00,94.13,0.36,0,18,17
17.252,5.00,95.13,0.52,0,17,17
17.276,5.00,96.41,0.68,0,19,17
17.300,5.00,96.02,0.41,0,20,17
17.324,5.00,93.91,-0.26,0,23,17
17.348,5.00,92.39,-0.50,0,22,17
17.372,5.00,93.25,-0.13,0,19,17
17.396,5.00,94.65,0.29,0,17,17
17.420,5.00,95.50,0.45,0,17,17
17.444,5.00,93.46,-0.15,0,22,17
17.468,5.00,93.55,-0.07,0,21,17
17.492,5.00,92.98,-0.17,0,21,17
17.516,5.00,92.83,-0.07,0,21,17
17.540,5.00,93.92,0.26,0,18,17
17.564,5.00,94.25,0.27,0,17,17
17.588,5.00,94.75,0.33,0,17,17
17.612,5.00,93.74,0.01,0,21,17
17.636,5.00,94.36,0.12,0,19,17
17.660,5.00,92.85,-0.26,0,21,17
17.684,5.00,92.33,-0.15,0,22,17
17.760,5.00,86.69,-1.42,0,17,17
17.784,5.00,88.65,-0.40,0,18,17
17.808,5.00,89.76,-0.00,0,21,17
17.832,5.00,90.57,0.26,0,22,17
17.856,5.00,90.78,0.27,0,18,17
17.880,5.00,92.73,0.71,0,20,17
17.904,5.00,94.73,0.93,0,19,17
17.928,5.00,95.08,0.77,0,17,17
17.952,5.00,95.54,0.59,0,18,17
17.976,5.00,94.35,0.15,0,21,17
18.000,5.00,92.26,-0.39,0,22,17
18.024,5.00,92.96,0.04,0,20,17
18.048,5.00,94.53,0.44,0,19,17
18.072,5.00,96.36,0.68,0,18,17
18.096,5.00,96.54,0.56,0,17,17
18.120,5.00,94.99,0.05,0,18,17
18.144,5.00,94.22,-0.13,0,21,17
18.168,5.00,92.04,-0.59,0,22,17
18.192,5.00,93.79,0.10,0,19,17
18.216,5.00,95.46,0.51,0,20,17
18.240,5.00,95.37,0.37,0,17,17
18.264,5.00,95.75,0.28,0,18,17
18.288,5.00,95.17,0.09,0,18,17
18.312,5.00,93.59,-0.27,0,21,17
18.336,5.00,92.43,-0.46,0,20,17
18.360,5.00,92.61,-0.24,0,19,17
18.384,5.00,94.05,0.21,0,20,17
18.408,5.00,94.96,0.38,0,18,17
18.432,5.00,95.20,0.33,0,18,17
18.456,5.00,94.43,0.08,0,18,17
18.480,5.00,93.73,-0.08,0,25,17
18.504,5.00,92.81,-0.20,0,21,17
18.528,5.00,93.46,0.04,0,20,17
18.552,5.00,94.62,0.32,0,20,17
18.576,5.00,94.84,0.32,0,17,17
18.600,5.00,95.01,0.28,0,18,17
18.624,5.00,96.19,0.51,0,19,17
18.648,5.00,93.92,-0.18,0,21,17
18.672,5.00,91.95,-0.47,0,22,17
18.696,5.00,93.74,0.16,0,22,17
18.720,5.00,94.99,0.44,0,18,17
18.744,5.00,95.45,0.35,0,17,17
18.768,5.00,94.68,0.10,0,19,17
18.792,5.00,93.76,-0.12,0,18,17
18.816,5.00,93.99,-0.00,0,19,17
18.840,5.00,93.68,-0.05,0,19,17
18.864,5.00,95.30,0.37,0,22,17
18.888,5.00,96.33,0.56,0,18,17
18.912,5.00,95.76,0.31,0,17,17
18.936,5.00,95.88,0.25,0,17,17
18.960,5.00,95.86,0.19,0,20,17
18.984,5.00,91.58,-0.87,0,22,17
19.008,5.00,91.40,-0.62,0,22,17
19.032,5.00,94.52,0.45,0,20,17
19.056,5.00,95.74,0.65,0,17,17
19.080,5.00,96.48,0.66,0,17,17
19.104,5.00,95.23,0.18,0,18,17
19.128,5.00,94.32,-0.08,0,22,17
19.152,5.00,93.50,-0.21,0,19,17
19.176,5.00,93.07,-0.21,0,19,17
19.200,5.00,93.68,0.01,0,20,17
19.224,5.00,95.78,0.55,0,20,17
19.248,5.00,95.86,0.46,0,17,17
19.272,5.00,96.78,0.51,0,17,17
19.296,5.00,96.43,0.30,0,20,17
19.320,5.00,93.88,-0.38,0,24,17
19.344,5.00,93.97,-0.14,0,23,17
19.368,5.00,95.12,0.23,0,21,17
19.392,5.00,96.56,0.49,0,17,17
19.416,5.00,96.43,0.33,0,17,17
19.440,5.00,95.94,0.16,0,21,17
19.464,5.00,95.08,-0.07,0,22,17
19.488,5.00,94.37,-0.20,0,18,17
19.512,5.00,94.07,-0.08,0,20,17
19.536,5.00,95.32,0.27,0,18,17
19.560,5.00,96.42,0.50,0,17,17
19.584,5.00,96.70,0.43,0,17,17
19.608,5.00,96.36,0.23,0,20,17
19.632,5.00,95.80,0.04,0,22,17
19.656,5.00,93.51,-0.49,0,20,17
19.680,5.00,93.65,-0.30,0,18,17
19.704,5.00,94.83,0.19,0,21,17
19.728,5.00,95.30,0.27,0,17,17
19.752,5.00,94.75,0.04,0,17,17
19.776,5.00,94.46,-0.01,0,23,17
19.800,5.00,93.51,-0.23,0,21,17
19.824,5.00,92.37,-0.37,0,21,17
19.848,5.00,92.06,-0.28,0,22,17
19.872,5.00,94.32,0.38,0,19,17
19.896,5.00,95.26,0.53,0,17,17
19.920,5.00,94.95,0.33,0,18,17
19.944,5.00,95.37,0.30,0,20,17
19.968,5.00,94.67,0.07,0,20,17
19.992,5.00,92.82,-0.33,0,21,17
20.016,5.00,93.63,-0.01,0,18,17
20.040,5.00,94.70,0.30,0,20,17
20.064,5.00,96.30,0.56,0,17,17
20.088,5.00,96.07,0.37,0,21,17
20.112,5.00,95.59,0.17,0,21,17
20.136,5.00,93.99,-0.26,0,20,17
20.160,5.00,92.67,-0.48,0,23,17
20.184,5.00,93.83,0.06,0,20,17
20.208,5.00,95.39,0.43,0,17,17
20.232,5.00,96.88,0.63,0,18,17
20.256,5.00,95.94,0.26,0,20,17
20.280,5.00,95.75,0.15,0,19,17
20.304,5.00,93.69,-0.32,0,20,17
20.328,5.00,91.28,-0.79,0,22,17
20.352,5.00,92.58,-0.10,0,22,17
20.376,10.00,96.20,0.97,0,39,17
20.400,10.00,114.29,5.31,0,29,17
20.424,10.00,140.51,9.25,0,19,17
20.448,10.00,150.58,9.20,0,30,17
20.472,10.00,168.52,9.83,0,20,17
20.496,10.00,174.91,8.67,0,21,17
20.520,10.00,174.24,6.12,0,41,17
20.602,10.00,177.74,3.12,0,39,17
20.626,10.00,186.96,4.30,0,28,17
20.650,10.00,192.12,4.36,0,18,17
20.674,10.00,188.64,1.85,0,40,17
20.698,10.00,192.50,2.47,0,29,17
20.722,10.00,199.47,3.53,0,17,17
20.746,10.00,195.00,0.93,0,30,17
20.770,10.00,192.14,0.17,0,35,17
20.794,10.00,201.60,2.38,0,24,17
20.818,10.00,200.78,1.53,0,26,17
20.842,10.00,196.75,0.22,0,23,17
20.866,10.00,200.18,1.08,0,21,17
20.890,10.00,201.43,1.11,0,25,17
20.914,10.00,195.34,-0.55,0,34,17
20.938,10.00,199.32,0.67,0,32,17
20.962,10.00,203.40,1.55,0,21,17
20.986,10.00,196.28,-0.77,0,35,17
21.010,10.00,196.64,-0.36,0,29,17
21.034,10.00,201.68,0.86,0,19,17
21.058,10.00,198.84,-0.08,0,32,17
21.082,10.00,196.57,-0.56,0,37,17
21.106,10.00,202.10,1.07,0,24,17
21.130,10.00,201.27,0.52,0,32,17
21.154,10.00,196.55,-0.50,0,38,17
21.178,10.00,202.76,1.23,0,24,17
21.202,10.00,205.38,1.51,0,28,17
21.226,10.00,199.89,-0.29,0,31,17
21.250,10.00,200.68,0.09,0,31,17
21.274,10.00,203.30,0.68,0,22,17
21.298,10.00,197.79,-0.83,0,31,17
21.322,10.00,196.56,-0.75,0,22,17
21.346,10.00,201.53,0.71,0,18,17
21.370,10.00,199.81,0.12,0,32,17
21.394,10.00,198.23,-0.08,0,30,17
21.418,10.00,201.80,0.90,0,21,17
21.442,10.00,202.77,0.91,0,28,17
21.466,10.00,198.04,-0.38,0,32,17
21.490,10.00,202.32,0.90,0,30,17
21.514,10.00,203.21,0.71,0,28,17
21.538,10.00,197.43,-0.84,0,29,17
21.562,10.00,198.55,-0.17,0,33,17
21.586,10.00,204.54,1.30,0,21,17
21.610,10.00,199.89,-0.20,0,34,17
21.634,10.00,199.61,0.09,0,26,17
21.658,10.00,203.73,1.08,0,20,17
21.682,10.00,202.30,0.42,0,18,17
21.706,10.00,197.60,-0.62,0,33,17
21.730,10.00,201.69,0.60,0,22,17
21.754,10.00,202.61,0.46,0,21,17
21.778,10.00,196.40,-1.11,0,37,17
21.802,10.00,199.91,0.19,0,31,17
21.826,10.00,204.93,1.21,0,27,17
21.850,10.00,200.30,-0.23,0,34,17
21.874,10.00,202.23,0.59,0,29,17
21.898,10.00,204.76,1.09,0,20,17
21.922,10.00,201.08,-0.16,0,25,17
21.946,10.00,199.45,-0.15,0,32,17
21.970,10.00,205.02,1.32,0,18,17
21.994,10.00,203.20,0.27,0,19,17
22.018,10.00,199.44,-0.58,0,34,17
22.042,10.00,202.59,0.48,0,20,17
22.066,10.00,204.45,0.67,0,30,17
22.090,10.00,198.02,-0.99,0,38,17
22.114,10.00,203.50,0.91,0,19,17
22.138,10.00,207.24,1.59,0,22,17
22.162,10.00,199.49,-0.78,0,37,17
22.186,10.00,200.24,0.11,0,33,17
22.210,10.00,205.71,1.44,0,20,17
22.234,10.00,200.30,-0.43,0,27,17
22.258,10.00,198.80,-0.56,0,32,17
22.282,10.00,202.86,0.65,0,25,17
22.306,10.00,201.34,-0.01,0,19,17
22.330,10.00,197.93,-0.77,0,30,17
22.354,10.00,202.06,0.59,0,19,17
22.378,10.00,202.63,0.54,0,18,17
22.402,10.00,195.36,-1.37,0,42,17
22.426,10.00,202.07,0.98,0,27,17
22.450,10.00,204.79,1.35,0,19,17
22.474,10.00,200.36,-0.15,0,29,17
22.498,10.00,200.76,0.11,0,21,17
22.522,10.00,204.25,0.99,0,26,17
22.546,10.00,198.31,-0.91,0,35,17
22.570,10.00,196.30,-0.96,0,30,17
22.594,10.00,206.33,1.83,0,21,17
22.618,10.00,204.45,0.87,0,19,17
22.642,10.00,199.55,-0.51,0,42,17
22.666,10.00,203.11,0.73,0,25,17
22.690,10.00,204.23,0.82,0,23,17
22.714,10.00,196.00,-1.18,0,38,17
22.738,10.00,200.54,0.40,0,23,17
22.762,10.00,204.31,1.26,0,28,17
22.786,10.00,200.20,-0.19,0,35,17
22.810,10.00,199.80,-0.08,0,25,17
22.834,10.00,203.86,0.93,0,22,17
22.858,10.00,199.94,-0.29,0,30,17
22.882,10.00,196.41,-0.94,0,40,17
22.906,10.00,204.32,1.37,0,24,17
22.930,10.00,204.02,0.90,0,20,17
22.954,10.00,197.36,-0.79,0,33,17
22.978,10.00,201.04,0.39,0,25,17
23.002,10.00,203.42,0.88,0,19,17
23.026,10.00,197.36,-0.82,0,37,17
23.050,10.00,199.76,0.10,0,21,17
23.074,10.00,203.42,0.85,0,20,17
23.098,10.00,198.07,-0.69,0,37,17
23.122,10.00,196.47,-0.78,0,27,17
23.146,10.00,205.00,1.56,0,19,17
23.170,10.00,201.93,0.31,0,32,17
23.194,10.00,197.10,-0.64,0,32,17
23.270,10.00,194.34,-1.18,0,37,17
23.294,10.00,199.77,0.72,0,23,17
23.318,10.00,201.26,0.90,0,30,17
23.342,10.00,195.37,-0.67,0,34,17
23.366,10.00,200.44,0.86,0,28,17
23.390,10.00,206.03,2.02,0,25,17
23.414,10.00,199.87,-0.25,0,29,17
23.438,10.00,199.84,-0.07,0,30,17
23.462,10.00,204.87,1.08,0,23,17
23.486,10.00,199.22,-0.65,0,31,17
23.510,10.00,195.00,-1.38,0,28,17
23.534,10.00,203.38,1.12,0,18,17
23.558,10.00,202.36,0.47,0,21,17
23.582,10.00,195.22,-1.07,0,33,17
23.606,10.00,200.64,0.66,0,19,17
23.630,10.00,202.58,0.95,0,22,17
23.654,10.00,197.01,-0.62,0,32,17
23.678,10.00,199.77,0.35,0,21,17
23.702,10.00,202.62,0.85,0,29,17
23.726,10.00,198.52,-0.34,0,30,17
23.750,10.00,197.94,-0.26,0,30,17
23.774,10.00,206.12,1.82,0,24,17
23.798,10.00,201.67,0.19,0,30,17
23.822,10.00,198.82,-0.17,0,32,17
23.846,10.00,204.95,1.43,0,22,17
23.870,10.00,204.36,0.92,0,19,17
23.894,10.00,199.92,-0.33,0,33,17
23.918,10.00,201.90,0.34,0,22,17
23.942,10.00,202.17,0.17,0,19,17
23.966,10.00,195.52,-1.45,0,43,17
23.990,10.00,199.33,0.03,0,23,17
24.014,10.00,204.73,1.18,0,19,17
24.038,10.00,200.69,-0.12,0,32,17
24.062,10.00,199.82,-0.04,0,31,17
24.086,10.00,203.46,0.88,0,22,17
24.110,10.00,201.27,0.05,0,34,17
24.134,10.00,197.79,-0.49,0,35,17
24.158,10.00,202.56,0.88,0,23,17
24.182,10.00,201.50,0.25,0,21,17
24.206,10.00,197.42,-0.75,0,32,17
24.230,10.00,199.48,0.04,0,22,17
24.254,10.00,203.34,0.87,0,18,17
24.278,10.00,197.70,-0.72,0,36,17
24.302,10.00,200.57,0.51,0,26,17
24.326,10.00,204.67,1.40,0,18,17
24.350,10.00,200.61,-0.02,0,25,17
24.374,10.00,197.66,-0.33,0,31,17
24.398,10.00,202.39,0.98,0,29,17
24.422,10.00,199.72,-0.11,0,27,17
24.446,10.00,197.13,-0.58,0,33,17
24.470,10.00,201.72,0.82,0,22,17
24.494,10.00,203.13,0.77,0,26,17
24.518,10.00,197.66,-0.70,0,32,17
24.542,10.00,203.39,1.12,0,23,17
24.566,10.00,205.25,1.30,0,17,17
24.590,10.00,198.42,-0.69,0,42,17
24.614,10.00,199.84,0.14,0,27,17
24.638,10.00,204.53,1.30,0,18,17
24.662,10.00,200.57,-0.15,0,28,17
24.686,10.00,199.24,-0.33,0,31,17
24.710,10.00,203.07,0.77,0,28,17
24.734,10.00,201.65,0.01,0,33,17
24.758,10.00,197.24,-0.98,0,29,17
24.782,10.00,203.68,0.99,0,32,17
24.806,10.00,203.63,0.64,0,23,17
24.830,10.00,198.29,-0.82,0,22,17
24.854,10.00,200.57,0.24,0,29,17
24.878,10.00,202.78,0.70,0,19,17
24.902,10.00,195.70,-1.18,0,35,17
24.926,10.00,198.83,0.08,0,28,17
24.950,10.00,205.31,1.66,0,17,17
24.974,10.00,200.00,-0.41,0,32,17
24.998,10.00,197.05,-0.84,0,28,17
25.022,10.00,203.81,1.09,0,18,17
25.046,10.00,201.71,0.26,0,31,17
25.070,10.00,197.14,-0.84,0,28,17
25.094,10.00,201.11,0.57,0,30,17
25.118,10.00,201.81,0.60,0,30,17
25.142,10.00,197.34,-0.53,0,34,17
25.166,10.00,200.96,0.61,0,27,17
25.190,10.00,204.23,1.29,0,24,17
25.214,10.00,194.46,-1.39,0,33,17
25.238,10.00,197.01,-0.24,0,24,17
25.262,10.00,202.21,0.99,0,18,17
25.286,10.00,199.90,0.18,0,30,17
25.310,10.00,198.42,-0.16,0,32,17
25.334,10.00,203.59,1.25,0,18,17
25.358,10.00,201.23,0.28,0,32,17
25.382,10.00,197.44,-0.40,0,34,17
25.406,10.00,203.24,1.18,0,20,17
25.430,10.00,205.49,1.40,0,26,17
25.454,10.00,199.73,-0.41,0,31,17
25.478,10.00,200.67,0.01,0,30,17
25.502,10.00,202.14,0.31,0,24,17
25.526,10.00,195.99,-1.26,0,31,17
25.550,10.00,196.23,-0.72,0,34,17
25.574,10.00,204.20,1.42,0,25,17
25.598,10.00,201.68,0.38,0,29,17
25.622,10.00,201.12,0.35,0,29,17
25.646,10.00,204.16,1.07,0,19,17
25.670,10.00,203.42,0.57,0,29,17
25.694,10.00,199.03,-0.48,0,38,17
25.718,10.00,202.94,0.73,0,18,17
25.742,10.00,204.76,0.80,0,18,17
25.766,10.00,198.73,-0.79,0,37,17
25.790,10.00,200.31,-0.03,0,33,17
25.814,10.00,202.91,0.59,0,24,17
25.838,10.00,198.06,-0.71,0,33,17
25.862,10.00,199.63,0.20,0,32,17
25.886,10.00,204.04,1.27,0,26,17
25.960,10.00,205.21,1.46,0,30,17
25.984,10.00,203.21,0.30,0,28,17
26.008,10.00,197.96,-0.99,0,34,17
26.032,10.00,204.85,1.11,0,23,17
26.056,10.00,204.99,0.80,0,20,17
26.080,10.00,199.76,-0.67,0,41,17
26.104,10.00,202.50,0.44,0,25,17
26.128,10.00,204.39,0.78,0,18,17
26.152,10.00,196.16,-1.31,0,40,17
26.176,10.00,198.38,-0.25,0,22,17
26.200,10.00,203.98,1.21,0,20,17
26.224,10.00,199.90,-0.22,0,28,17
26.248,10.00,198.37,-0.41,0,29,17
26.272,10.00,204.91,1.36,0,27,17
26.296,10.00,202.24,0.31,0,29,17
26.320,10.00,196.69,-1.02,0,33,17
26.344,10.00,205.34,1.63,0,28,17
26.368,10.00,206.51,1.47,0,18,17
26.392,10.00,195.15,-1.47,0,35,17
26.416,10.00,199.76,0.18,0,27,17
26.440,10.00,203.38,1.05,0,20,17
26.464,10.00,196.00,-0.99,0,31,17
26.488,10.00,196.77,-0.39,0,28,17
26.512,10.00,200.82,0.69,0,22,17
26.536,10.00,198.74,0.01,0,28,17
26.560,10.00,197.42,-0.21,0,22,17
26.584,10.00,204.54,1.63,0,24,17
26.608,10.00,203.39,0.89,0,30,17
26.632,10.00,196.19,-0.76,0,32,17
26.656,10.00,201.74,0.85,0,25,17
26.680,10.00,203.44,1.01,0,22,17
26.704,10.00,198.08,-0.50,0,25,17
26.728,10.00,199.22,-0.04,0,30,17
26.752,10.00,202.42,0.68,0,24,17
26.776,10.00,195.34,-1.23,0,34,17
26.800,10.00,196.07,-0.57,0,25,17
26.824,10.00,204.88,1.70,0,18,17
26.848,10.00,202.77,0.69,0,29,17
26.872,10.00,199.65,-0.02,0,35,17
26.896,10.00,202.52,0.75,0,21,17
26.920,10.00,201.98,0.39,0,32,17
26.944,10.00,195.73,-0.90,0,34,17
26.968,10.00,200.75,0.67,0,25,17
26.992,10.00,201.20,0.52,0,27,17
27.016,10.00,197.65,-0.41,0,28,17
27.040,10.00,199.22,0.25,0,25,17
27.064,10.00,204.22,1.35,0,22,17
27.088,10.00,199.23,-0.21,0,31,17
27.112,10.00,198.67,0.07,0,28,17
27.136,10.00,203.41,1.27,0,18,17
27.160,10.00,201.67,0.49,0,29,17
27.184,10.00,198.75,-0.09,0,38,17
27.208,10.00,203.43,1.14,0,18,17
27.232,10.00,201.41,0.15,0,25,17
27.256,10.00,197.74,-0.70,0,30,17
27.280,10.00,201.64,0.54,0,20,17
27.304,10.00,204.34,0.91,0,27,17
27.328,10.00,198.48,-0.75,0,33,17
27.352,10.00,202.51,0.71,0,27,17
27.376,10.00,204.81,1.08,0,24,17
27.400,10.00,199.75,-0.50,0,33,17
27.424,10.00,198.69,-0.23,0,34,17
27.448,10.00,202.97,0.90,0,21,17
27.472,10.00,201.35,0.09,0,22,17
27.496,10.00,199.25,-0.33,0,32,17
27.520,10.00,202.80,0.70,0,21,17
27.544,10.00,203.37,0.47,0,23,17
27.568,10.00,197.87,-0.93,0,33,17
27.592,10.00,203.48,0.92,0,21,17
27.616,10.00,204.54,0.92,0,19,17
27.640,10.00,199.81,-0.47,0,36,17
27.664,10.00,202.74,0.66,0,20,17
27.688,10.00,205.34,1.15,0,20,17
27.712,10.00,197.44,-1.20,0,35,17
27.736,10.00,197.98,-0.56,0,38,17
27.760,10.00,204.54,1.28,0,25,17
27.784,10.00,201.92,-0.00,0,22,17
27.808,10.00,197.04,-1.02,0,38,17
27.832,10.00,205.69,1.49,0,20,17
27.856,10.00,204.21,0.72,0,22,17
27.880,10.00,198.28,-0.86,0,39,17
27.904,10.00,203.29,0.86,0,22,17
27.928,10.00,204.17,0.85,0,19,17
27.952,10.00,197.59,-0.85,0,29,17
27.976,10.00,199.81,0.02,0,32,17
28.000,10.00,204.24,1.13,0,20,17
28.024,10.00,197.47,-1.01,0,32,17
28.048,10.00,196.04,-0.95,0,33,17
28.072,10.00,204.41,1.34,0,26,17
28.096,10.00,202.50,0.51,0,22,17
28.120,10.00,200.15,-0.16,0,33,17
28.144,10.00,204.71,1.07,0,26,17
28.168,10.00,203.90,0.53,0,22,17
28.192,10.00,196.19,-1.14,0,38,17
28.216,10.00,201.95,0.70,0,20,17
28.240,10.00,204.88,1.20,0,18,17
28.264,10.00,200.15,-0.34,0,31,17
28.288,10.00,200.35,-0.07,0,23,17
28.312,10.00,203.19,0.64,0,21,17
28.336,10.00,197.74,-0.85,0,36,17
28.360,10.00,195.92,-0.89,0,34,17
28.384,10.00,204.08,1.43,0,19,17
28.408,10.00,202.60,0.69,0,31,17
28.432,10.00,197.98,-0.35,0,30,17
28.456,10.00,202.56,0.94,0,29,17
28.480,10.00,203.49,0.93,0,25,17
28.504,10.00,197.48,-0.68,0,31,17
28.528,10.00,201.56,0.64,0,24,17
28.552,10.00,204.77,1.07,0,18,17
28.628,10.00,205.11,1.04,0,25,17
28.652,10.00,199.59,-0.64,0,34,17
28.676,10.00,199.12,-0.44,0,34,17
28.700,10.00,205.43,1.22,0,23,17
28.724,10.00,201.83,0.01,0,25,17
28.748,10.00,198.24,-0.72,0,36,17
28.772,10.00,206.03,1.51,0,21,17
28.796,10.00,204.75,0.76,0,23,17
28.820,10.00,196.32,-1.17,0,38,17
28.844,10.00,201.86,0.63,0,20,17
28.868,10.00,204.31,1.08,0,19,17
28.892,10.00,196.51,-1.02,0,38,17
28.916,10.00,198.67,-0.09,0,24,17
28.940,10.00,201.98,0.69,0,31,17
28.964,10.00,196.23,-0.92,0,30,17
28.988,10.00,194.90,-0.85,0,39,17
29.012,10.00,203.93,1.64,0,24,17
29.036,10.00,201.84,0.68,0,22,17
29.060,10.00,198.21,-0.12,0,35,17
29.084,10.00,202.89,1.10,0,24,17
29.108,10.00,203.53,0.94,0,23,17
29.132,10.00,195.47,-1.13,0,36,17
29.156,10.00,201.22,0.69,0,18,17
29.180,10.00,206.44,1.49,0,19,17
29.204,10.00,197.23,-1.16,0,33,17
29.228,10.00,197.96,-0.49,0,30,17
29.252,10.00,205.71,1.46,0,24,17
29.276,10.00,200.50,-0.23,0,32,17
29.300,10.00,200.12,0.08,0,29,17
29.324,10.00,203.21,0.86,0,26,17
29.348,10.00,201.16,0.12,0,25,17
29.372,10.00,199.30,-0.14,0,29,17
29.396,10.00,204.21,1.21,0,28,17
29.420,10.00,204.10,0.58,0,20,17
29.444,10.00,197.17,-1.15,0,40,17
29.468,10.00,200.97,0.26,0,19,17
29.492,10.00,206.22,1.31,0,18,17
29.516,10.00,201.94,-0.02,0,30,17
29.540,10.00,200.65,-0.06,0,22,17
29.564,10.00,204.23,0.90,0,21,17
29.588,10.00,199.50,-0.52,0,38,17
29.612,10.00,197.97,-0.29,0,24,17
29.636,10.00,204.28,1.38,0,22,17
29.660,10.00,202.75,0.43,0,25,17
29.684,10.00,199.56,-0.38,0,32,17
29.708,10.00,202.95,0.65,0,21,17
29.732,10.00,201.88,0.05,0,24,17
29.756,10.00,195.57,-1.46,0,35,17
29.780,10.00,203.21,1.08,0,27,17
29.804,10.00,205.24,1.26,0,18,17
29.828,10.00,200.41,-0.28,0,32,17
29.852,10.00,201.60,0.37,0,29,17
29.876,10.00,204.69,1.02,0,18,17
29.900,10.00,200.00,-0.54,0,34,17
29.924,10.00,198.90,-0.51,0,31,17
29.948,10.00,203.47,0.80,0,18,17
29.972,10.00,201.71,-0.02,0,32,17
29.996,10.00,197.38,-0.95,0,36,17
30.020,10.00,203.35,0.92,0,24,17
30.044,10.00,202.80,0.53,0,28,17
30.068,10.00,197.26,-0.92,0,33,17
30.092,10.00,201.65,0.73,0,34,17
30.116,10.00,204.63,1.30,0,19,17
30.140,10.00,198.38,-0.64,0,35,17
30.164,10.00,199.66,-0.01,0,32,17
30.188,10.00,204.68,1.29,0,18,17
30.212,10.00,200.11,-0.38,0,32,17
30.236,10.00,196.96,-0.90,0,32,17
30.260,10.00,204.40,1.24,0,23,17
30.284,10.00,202.25,0.36,0,27,17
30.308,10.00,197.75,-0.78,0,34,17
30.332,10.00,203.88,1.14,0,32,17
30.356,10.00,205.54,1.23,0,25,17
30.380,15.00,201.98,0.38,0,63,17
30.404,15.00,225.32,6.23,0,40,17
30.428,15.00,245.99,9.50,0,30,17
30.452,15.00,265.41,10.61,0,36,17
30.476,15.00,276.01,10.25,0,24,17
